recordid,address,house_number,street,zip_original,cb_original,site,species,diameter,status,wires,sidewalk_condition,support_structure,borough,x,y,longitude,latitude,cb_new,zip_new,censustract_2010,censusblock_2010,nta_2010,segmentid,spc_common,spc_latin,location
423526,189-047 44 AV,189-047,44 AV,11358,411,Front,PLAC,25,Good,None,Raised,None,Queens,1042257.071,214898.316,-73.790623,40.756332,411,11358,1459,1005,QN48,97162,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.756332 -73.790623)
73684,331 FIELDSTON RD,331,FIELDSTON RD,10471,108,Across,ACSA1,14,Excellent,None,NA,None,Bronx,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,MAPLE SILVER,ACER SACCHARINUM,(1 1)
333895,25-023 99 ST,25-023,99 ST,11369,403,Front,NYSY,7,Excellent,Yes,Good,None,Queens,1020052.732,217697.5347,-73.870755,40.764133,403,11369,367,2006,QN27,131198,BLACKGUM,NYSSA SYLVATICA,(40.764133 -73.870755)
308954,17-029 WILLOUGHBY AV,17-029,WILLOUGHBY AV,11385,405,Front,PLAC,16,Good,None,Raised,None,Queens,1006705.734,197250.2207,-73.919005,40.708055,0,0,Unknown,Unknown,Unknown,0,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.708055 -73.919005)
217591,31-031 23 AV,31-031,23 AV,11105,401,Front,GIBI,8,Excellent,None,Good,None,Queens,1008436.203,221360.9798,-73.912676,40.774228,401,11105,115,2003,QN72,68945,GINKGO,GINKGO BILOBA,(40.774228 -73.912676)
218135,35-018 DITMAS BLVD,35-018,DITMAS BLVD,11105,401,Front,GIBI,2,Excellent,None,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,GINKGO,GINKGO BILOBA,(1 1)
184071,7101 COLONIAL RD,7101,COLONIAL RD,11209,210,Front,CULE,0,Good,None,Good,None,Brooklyn,975356.8302,170795.2649,-74.032042,40.635466,310,11209,36,2000,BK31,17480,CYPRESS LEYLAND,CUPRESSOCYPARIS LEYLANDII,(40.635466 -74.032042)
401397,149-023 6 AV,149-023,6 AV,11357,407,Front,QUPA,34,Unknown,None,Raised,None,Queens,1034611.593,229005.094,-73.818114,40.795099,407,11357,981,1008,QN49,92714,OAK PIN,QUERCUS PALUSTRIS,(40.795099 -73.818114)
463817,52 WINCHESTER AV,52,WINCHESTER AV,10312,503,Front,SOJA,14,Good,None,Good,None,Staten Island,942309.6508,134025.5337,-74.150881,40.534445,503,10312,15603,1000,SI54,159934,JAPANESE PAGODA TREE,SOPHORA JAPONICA,(40.534445 -74.150881)
499513,114 PRESCOTT AV,114,PRESCOTT AV,10306,502,Front,PLAC,23,Excellent,None,Good,None,Staten Island,953516.1038,149809.2973,-74.110638,40.577815,502,10306,122,4012,SI45,10788,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.577815 -74.110638)
446870,363 FILLMORE ST,363,FILLMORE ST,10301,501,Front,ACPL,10,Poor,None,Good,None,Staten Island,956443.0805,173571.3516,-74.100199,40.643046,501,10301,81,1010,SI22,13830,MAPLE NORWAY,ACER PLATANOIDES,(40.643046 -74.100199)
357011,90-008 BORKEL PL,90-008,BORKEL PL,11428,413,Front,ACPS,26,Good,None,NA,None,Queens,1056742.562,204807.7072,-73.738447,40.728529,413,11428,554,2002,QN34,117450,MAPLE SYCAMORE,ACER PSEUDOPLATANUS,(40.728529 -73.738447)
361519,132-003 CRONSTON AV,132-003,CRONSTON AV,11694,414,Front,TICO,8,Excellent,None,NA,None,Queens,1025176.123,150204.5256,-73.85267,40.578858,414,11694,928,2007,QN10,50006,LINDEN LITTLE LEAF,TILIA CORDATA,(40.578858 -73.85267)
108871,1785 UNION ST,1785,UNION ST,11213,209,Median,PYCA,2,Good,None,Good,Stakes / Wires,Brooklyn,1003628.48,182569.181,-73.930146,40.667766,309,11213,349,2001,BK61,43273,PEAR CALLERY,PYRUS CALLERYANA,(40.667766 -73.930146)
68496,114 E 236 ST,114,E 236 ST,10470,112,Front,ACRU,14,Poor,Yes,Good,None,Bronx,1019527.926,266370.1432,-73.872393,40.897728,212,10470,44901,2000,BX62,81399,MAPLE RED,ACER RUBRUM,(40.897728 -73.872393)
264583,159-021 99 ST,159-021,99 ST,11414,410,Front,ACSA1,6,Good,Yes,Good,None,Queens,1030252.694,179637.3561,-73.834194,40.65962,410,11414,884,7002,QN57,54349,MAPLE SILVER,ACER SACCHARINUM,(40.65962 -73.834194)
204940,5019 20 AV,5019,20 AV,11204,212,Side,PLAC,21,Good,None,Good,None,Brooklyn,990593.0433,166961.0801,-73.97715,40.624944,312,11204,464,1003,BK88,26548,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.624944 -73.97715)
203253,89 BAY 17 ST,89,BAY 17 ST,11214,211,Side,QUPH,18,Good,None,Good,None,Brooklyn,982782.5222,160022.9994,-74.005285,40.605902,311,11214,178,2002,BK27,19591,OAK WILLOW,QUERCUS PHELLOS,(40.605902 -74.005285)
380706,86-011 RANGE ST,86-011,RANGE ST,11427,413,Front,ACPL,8,Good,None,Good,None,Queens,1058163.591,206389.0384,-73.733302,40.732858,413,11427,1621,1004,QN43,100932,MAPLE NORWAY,ACER PLATANOIDES,(40.732858 -73.733302)
426155,37-011 194 ST,37-011,194 ST,11358,411,Front,ACPL,15,Good,None,Good,None,Queens,1042904.962,217192.743,-73.788265,40.762626,411,11358,1139,3001,QN48,97357,MAPLE NORWAY,ACER PLATANOIDES,(40.762626 -73.788265)
26868,1 E 21 ST,1,E 21 ST,10010,105,Adjacent,GIBI,14,Excellent,None,NA,None,Manhattan,986881.8853,208971.8401,-73.990502,40.740256,105,10010,56,3001,MN13,32824,GINKGO,GINKGO BILOBA,(40.740256 -73.990502)
425632,6-002 JARVIS AV,6-002,JARVIS AV,11691,414,Side,FRPE,3,Good,None,Good,None,Queens,1056367.075,157491.2896,-73.740308,40.59866,0,0,Unknown,Unknown,Unknown,0,ASH GREEN,FRAXINUS PENNSYLVANICA,(40.59866 -73.740308)
15927,170 W 73 ST,170,W 73 ST,10023,107,Front,ULAM,7,Good,None,Good,None,Manhattan,989705.1347,223066.7974,-73.980303,40.778941,107,10023,157,6000,MN14,37084,ELM AMERICAN,ULMUS AMERICANA,(40.778941 -73.980303)
21821,1046 AMSTERDAM AV,1046,AMSTERDAM AV,10025,109,Across,QUPA,15,Good,None,Good,None,Manhattan,994444.9566,232166.5042,-73.963175,40.803913,109,10025,199,5000,MN09,223270,OAK PIN,QUERCUS PALUSTRIS,(40.803913 -73.963175)
223355,140-015 69 RD,140-015,69 RD,11367,408,Front,TICO,5,Good,None,Good,None,Queens,1032608.459,205351.281,-73.825518,40.730186,408,11367,809,3002,QN37,131459,LINDEN LITTLE LEAF,TILIA CORDATA,(40.730186 -73.825518)
503619,220 NOME AV,220,NOME AV,10314,502,Front,ACRU,13,Good,None,Good,None,Staten Island,940269.7487,152963.0139,-74.158343,40.586415,502,10314,27705,3003,SI24,7620,MAPLE RED,ACER RUBRUM,(40.586415 -74.158343)
306908,107-011 79 ST,107-011,79 ST,11417,410,Front,ACPL,9,Good,Yes,Good,None,Queens,1023683.433,185746.9899,-73.857835,40.676421,410,11417,4401,2006,QN56,51163,MAPLE NORWAY,ACER PLATANOIDES,(40.676421 -73.857835)
137242,2013 EMMONS AV,2013,EMMONS AV,11235,215,Front,PLAC,24,Good,None,Good,None,Brooklyn,998613.6688,151929.1334,-73.948288,40.583675,315,11235,608,1033,BK17,163361,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.583675 -73.948288)
382044,24-029 27 ST,24-029,27 ST,11102,401,Front,QUPA,14,Good,None,Good,None,Queens,1006818.607,221036.4359,-73.918518,40.773341,401,11102,95,1001,QN72,68855,OAK PIN,QUERCUS PALUSTRIS,(40.773341 -73.918518)
388807,147-020 35 AV,147-020,35 AV,11354,407,Front,PYCA,2,Good,Yes,Good,Stakes / Wires,Queens,1034273.979,218527.5599,-73.819411,40.766343,407,11354,1163,1000,QN51,91538,PEAR CALLERY,PYRUS CALLERYANA,(40.766343 -73.819411)
188228,303 E 3 ST,303,E 3 ST,11218,212,Front,ACPL,18,Good,None,Good,None,Brooklyn,990462.5001,174082,-73.977614,40.644489,312,11218,496,1002,BK41,27718,MAPLE NORWAY,ACER PLATANOIDES,(40.644489 -73.977614)
376954,223-017 HEMSTEAD AV,223-017,HEMSTEAD AV,11429,413,Side,UNKNOWN,14,Good,None,Good,None,Queens,1,1,1,1,413,11429,568,2015,QN34,65541,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES,(1 1)
516145,361 COLON AV,361,COLON AV,10308,503,Side,ZESE,8,Excellent,Yes,Good,None,Staten Island,940454.7951,142767.6448,-74.157611,40.558432,503,10308,14608,2003,SI54,6402,ZELKOVA JAPANESE,ZELKOVA SERRATA,(40.558432 -74.157611)
114790,1059 UNION ST,1059,UNION ST,11225,209,Adjacent,QUPA,12,Good,None,Good,None,Brooklyn,995831.2351,183295.0001,-73.958252,40.669772,309,11225,325,1000,BK63,29419,OAK PIN,QUERCUS PALUSTRIS,(40.669772 -73.958252)
20150,260 W 21 ST,260,W 21 ST,10011,104,Front,PLAC,8,Good,None,Good,None,Manhattan,984718.3919,210168.367,-73.99831,40.74354,104,10011,87,5000,MN13,32642,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.74354 -73.99831)
188941,1529 39 ST,1529,39 ST,11218,212,Front,PLAC,34,Good,None,Good,None,Brooklyn,989455.9611,171563.7612,-73.981243,40.637578,312,11218,228,2002,BK88,21434,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.637578 -73.981243)
94915,4094A DEREIMER AV,4094A,DEREIMER AV,10466,112,Front,ACPL,10,Unknown,Yes,Raised,None,Bronx,1027731.938,264641.3395,-73.842729,40.892946,212,10466,426,6002,BX62,131435,MAPLE NORWAY,ACER PLATANOIDES,(40.892946 -73.842729)
103484,666 STUYVESANT AV,666,STUYVESANT AV,11221,203,Front,PLAC,18,Good,None,Good,None,Brooklyn,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
413699,34-002 JUNCTION BLVD,34-002,JUNCTION BLVD,11372,403,Front,GLTR,7,Good,None,Good,None,Queens,1019529.434,214355.229,-73.872661,40.754962,403,11372,273,2000,QN28,175494,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.754962 -73.872661)
386525,98-044 CORONA AV,98-044,CORONA AV,11368,404,Front,QUPA,10,Good,Yes,Good,None,Queens,1021917.417,210745.8018,-73.864062,40.745045,404,11368,411,2000,QN25,113843,OAK PIN,QUERCUS PALUSTRIS,(40.745045 -73.864062)
287891,71-028 LOUBET ST,71-028,LOUBET ST,11375,406,Front,PLAC,31,Good,None,Good,None,Queens,1026142.914,198867.4906,-73.848887,40.712423,406,11375,731,2001,QN17,52878,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.712423 -73.848887)
317327,137-050 94 ST,137-050,94 ST,11417,410,Side,FRPE,6,Good,Yes,Good,None,Queens,1028105.048,183967.0585,-73.841906,40.671515,410,11417,88,2005,QN56,51928,ASH GREEN,FRAXINUS PENNSYLVANICA,(40.671515 -73.841906)
368227,89-033 WHITNEY AV,89-033,WHITNEY AV,11373,404,Side,COMA,4,Good,Yes,Good,Stakes / Wires,Queens,1018546.97,210702.8683,-73.876226,40.744941,404,11373,469,2001,QN29,76567,CHERRY CORNELIAN,CORNUS MAS,(40.744941 -73.876226)
204911,2141 58 ST,2141,58 ST,11204,212,Adjacent,PLAC,33,Good,None,Good,None,Brooklyn,990217.1983,164647.5385,-73.978506,40.618594,312,11204,468,1007,BK88,20504,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.618594 -73.978506)
409017,4-050 B 65 ST,4-050,B 65 ST,11692,414,Across,PLAC,18,Good,Yes,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
138921,966 E 103 ST,966,E 103 ST,11236,218,Adjacent,PLAC,11,Good,Yes,Raised,None,Brooklyn,1013406.919,174454.9784,-73.894933,40.645467,318,11236,986,1002,BK50,128696,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.645467 -73.894933)
471725,265 PARK ST,265,PARK ST,10306,503,Front,PYCA,11,Excellent,Yes,Good,None,Staten Island,946967.2969,146864.1315,-74.134196,40.569706,503,10306,138,2012,SI25,7268,PEAR CALLERY,PYRUS CALLERYANA,(40.569706 -74.134196)
432633,48-016 67 ST,48-016,67 ST,11377,402,Front,GLTR,9,Good,None,Good,None,Queens,1012596.788,208264.9914,-73.89771,40.73827,402,11377,243,4010,QN50,74052,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.73827 -73.89771)
289169,112-046 68 RD,112-046,68 RD,11375,406,Front,ACRU,3,Excellent,None,Good,None,Queens,1028362.954,204504.9259,-73.840842,40.727885,406,11375,75702,2001,QN17,82791,MAPLE RED,ACER RUBRUM,(40.727885 -73.840842)
421024,28-024 JORDON ST,28-024,JORDON ST,11358,411,Front,ACPL,13,Poor,None,Good,None,Queens,1,1,1,1,411,11358,1085,1007,QN46,132024,MAPLE NORWAY,ACER PLATANOIDES,(1 1)
118828,2114 E 19 ST,2114,E 19 ST,11229,215,Adjacent,PLAC,25,Good,Yes,Good,None,Brooklyn,997428.2157,157484.3359,-73.952545,40.598925,315,11229,578,2002,BK44,26153,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.598925 -73.952545)
249876,70-001 69 ST,70-001,69 ST,11385,405,Adjacent,PS,0,Planting Space,None,Good,None,Queens,1016367.815,196204.565,-73.88416,40.705155,405,11385,625,1003,QN19,49342,PLANTING SITE,PLANTING SITE,(40.705155 -73.88416)
248269,87-087 WOODHAVEN BLVD,87-087,WOODHAVEN BLVD,11421,409,Median,QUPA,2,Good,None,NA,None,Queens,1025405.466,191639.2697,-73.851591,40.692587,409,11421,20,1002,QN53,52800,OAK PIN,QUERCUS PALUSTRIS,(40.692587 -73.851591)
211122,1357 BAY RIDGE AV,1357,BAY RIDGE AV,11219,210,Side,CEAT,9,Good,None,Good,None,Brooklyn,983517.0109,166232.0981,-74.00264,40.622945,310,11219,196,1001,BK30,19769,CEDAR ATLAS,CEDRUS ATLANTICA,(40.622945 -74.00264)
128363,450 E 18 ST,450,E 18 ST,11226,214,Front,QUPA,5,Good,None,Raised,None,Brooklyn,994984.8549,172515.4269,-73.96132,40.640185,314,11226,518,2001,BK42,28192,OAK PIN,QUERCUS PALUSTRIS,(40.640185 -73.96132)
226363,147-048 70 RD,147-048,70 RD,11367,408,Front,ACPL,10,Good,Yes,Good,None,Queens,1034221.773,205122.3563,-73.819699,40.729549,408,11367,77906,2002,QN37,116726,MAPLE NORWAY,ACER PLATANOIDES,(40.729549 -73.819699)
89871,1308 WASHINGTON AV,1308,WASHINGTON AV,10456,103,Front,COMA,3,Excellent,None,Good,None,Bronx,1010336.636,242914.8663,-73.905731,40.833382,203,10456,14701,2001,BX01,9002757,CHERRY CORNELIAN,CORNUS MAS,(40.833382 -73.905731)
483026,302 HUGUENOT ST,302,HUGUENOT ST,10312,503,Front,QUPA,4,Good,Yes,Good,None,Staten Island,928703.7822,139095.2896,-74.19987,40.548286,503,10312,20801,4024,SI32,2076,OAK PIN,QUERCUS PALUSTRIS,(40.548286 -74.19987)
191583,1918 54 ST,1918,54 ST,11204,212,Adjacent,PLAC,18,Good,None,Good,None,Brooklyn,989487.7317,166560.4514,-73.981132,40.623845,312,11204,468,1000,BK88,20513,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.623845 -73.981132)
111788,343 EASTERN PKWY,343,EASTERN PKWY,11216,209,Front,ACPL,10,Good,None,Good,None,Brooklyn,996064.7501,183577.4541,-73.957409,40.670547,308,11216,219,3003,BK61,29421,MAPLE NORWAY,ACER PLATANOIDES,(40.670547 -73.957409)
430228,39-058 46 ST,39-058,46 ST,11104,402,Front,PLAC,28,Good,None,Good,None,Queens,1007030.257,211699.3323,-73.917785,40.747713,402,11104,183,1000,QN31,223795,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.747713 -73.917785)
458272,10 EMMETT AV,10,EMMETT AV,10306,503,Front,PYCA,6,Excellent,None,Good,None,Staten Island,947156.0001,143792,-74.1335,40.561274,503,10306,13204,3010,SI25,7202,PEAR CALLERY,PYRUS CALLERYANA,(40.561274 -74.1335)
23448,105 PINEHURST AV,105,PINEHURST AV,10033,112,Adjacent,PLAC,6,Poor,None,Good,Stakes / Wires,Manhattan,1001108.438,249542.9453,-73.939062,40.851597,112,10033,273,3002,MN35,9009082,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.851597 -73.939062)
229385,62-044 81 ST,62-044,81 ST,11379,405,Front,TICO,4,Good,None,Good,None,Queens,1018561.905,202601.2651,-73.876214,40.722704,405,11379,663,3001,QN21,74995,LINDEN LITTLE LEAF,TILIA CORDATA,(40.722704 -73.876214)
113779,16 POLHEMUS PL,16,POLHEMUS PL,11215,206,Front,QUPA,21,Poor,None,Good,None,Brooklyn,990935.5016,184238.9309,-73.975899,40.672367,306,11215,157,3002,BK37,29010,OAK PIN,QUERCUS PALUSTRIS,(40.672367 -73.975899)
439925,37-053 91 ST,37-053,91 ST,11372,403,Front,UNKSTUM,0,Stump,None,Good,None,Queens,1018685.179,212186.6473,-73.87572,40.749013,403,11372,275,3006,QN28,76597,UNKNOWN STUMP,UNKNOWN STUMP,(40.749013 -73.87572)
34756,1619 E 91 ST,1619,E 91 ST,0,0,Side,UNKNOWN,11,Good,None,Raised,None,Manhattan,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES,(1 1)
298713,36-005 126 ST,36-005,126 ST,11368,481,Assigned/Across,PLAC,29,Good,None,Good,None,Queens,1027254.203,215608.8005,-73.844771,40.758368,407,11368,38301,1031,QN99,84007,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.758368 -73.844771)
13285,382 W 97 ST,382,W 97 ST,10025,107,Front,PLAC,10,Good,None,Good,None,Manhattan,991464.1482,229433.7813,-73.973945,40.796416,107,10025,183,1009,MN12,111193,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.796416 -73.973945)
402234,160-005 CRYDERS LA,160-005,CRYDERS LA,11357,407,Front,ACPL,6,Good,None,Good,None,Queens,1039006.35,226294.0265,-73.802264,40.787631,407,11357,991,4002,QN49,93258,MAPLE NORWAY,ACER PLATANOIDES,(40.787631 -73.802264)
361194,186-007 FOCH BLVD,186-007,FOCH BLVD,11412,412,Front,UNKDEAD,18,Dead,Yes,NA,None,Queens,1049534.609,190874.4222,-73.764588,40.690342,412,11412,366,1001,QN08,115978,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.690342 -73.764588)
190122,1643 50 ST,1643,50 ST,11204,212,Adjacent,PS,0,Planting Space,None,Good,None,Brooklyn,988404.0308,168743.7588,-73.985034,40.629838,312,11204,474,2001,BK88,20430,PLANTING SITE,PLANTING SITE,(40.629838 -73.985034)
416304,72-005 BEACH CHANNEL DR,72-005,BEACH CHANNEL DR,11692,414,Front,PLAC,11,Good,Yes,Good,None,Queens,1039629.732,154775.7033,-73.800601,40.591327,414,11692,954,3011,QN12,185493,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.591327 -73.800601)
282210,51-011 CONCORD AV,51-011,CONCORD AV,11362,411,Side,AIAL,8,Good,None,Good,None,Queens,1059335.709,219544.3781,-73.728926,40.768956,411,11362,150702,4009,QN45,102099,TREE OF HEAVEN,AILANTHUS ALTISSIMA,(40.768956 -73.728926)
369554,144-052 144 ST,144-052,144 ST,11357,407,Front,ACPL,6,Poor,None,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,MAPLE NORWAY,ACER PLATANOIDES,(1 1)
72865,630 W 246 ST,630,W 246 ST,10471,108,Median,MORU,12,Good,Yes,Good,None,Bronx,1008663.76,264379.6863,-73.911698,40.892301,208,10471,30701,2000,BX22,130007,MULBERRY RED,MORUS RUBRA,(40.892301 -73.911698)
324159,64-014 CLINTON AV,64-014,CLINTON AV,11378,405,Front,UNKDEAD,3,Dead,None,Good,None,Queens,1011514.495,203195.894,-73.901636,40.72436,405,11378,517,2003,QN30,73781,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.72436 -73.901636)
315714,135-036B CENTERVILLE AV,135-036B,CENTERVILLE AV,11417,410,Across/Side,FRPE,6,Good,None,Good,None,Queens,1,1,1,1,410,11417,88,2000,QN56,52107,ASH GREEN,FRAXINUS PENNSYLVANICA,(1 1)
100394,554 52 ST,554,52 ST,11220,207,Adjacent,TICO,13,Good,None,Raised,None,Brooklyn,981398.7264,173632.0566,-74.010274,40.643256,307,11220,100,4000,BK34,20701,LINDEN LITTLE LEAF,TILIA CORDATA,(40.643256 -74.010274)
394650,25-040 31 AV,25-040,31 AV,11106,401,Front,UNKDEAD,19,Dead,None,Good,None,Queens,1004783.91,218167.1145,-73.925873,40.765471,401,11106,75,2000,QN70,67684,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.765471 -73.925873)
429058,133-050 41 AV,133-050,41 AV,11355,407,Across,PS,0,Planting Space,None,Good,None,Queens,1031286.446,215122.1958,-73.83022,40.757012,407,11355,849,1000,QN22,91042,PLANTING SITE,PLANTING SITE,(40.757012 -73.83022)
360294,140-004 116 AV,140-004,116 AV,11436,412,Assigned,ACPS,19,Excellent,None,Good,None,Queens,1039245.254,187117.7652,-73.801721,40.680101,412,11436,186,1007,QN76,55779,MAPLE SYCAMORE,ACER PSEUDOPLATANUS,(40.680101 -73.801721)
345674,28-003 203 ST,28-003,203 ST,11360,411,Front,ACPL,15,Good,None,Good,None,Queens,1043097.226,220989.5549,-73.787537,40.773046,411,11360,1085,3006,QN46,98943,MAPLE NORWAY,ACER PLATANOIDES,(40.773046 -73.787537)
312776,57-029 49 ST,57-029,49 ST,11378,405,Front,PLAC,7,Good,None,Good,None,Queens,1006630.917,202144.2402,-73.919258,40.721488,405,11378,219,1020,QN31,281528,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.721488 -73.919258)
429949,46-002 21 ST,46-002,21 ST,11101,402,Front,TICO,8,Good,None,Good,None,Queens,998634.1703,211038.3983,-73.948088,40.745916,402,11101,7,1003,QN31,36835,LINDEN LITTLE LEAF,TILIA CORDATA,(40.745916 -73.948088)
415395,140-025 169 ST,140-025,169 ST,11434,412,Front,ACPL,5,Good,None,Good,None,Queens,1047788.885,183615.6716,-73.770951,40.670431,412,11434,330,4005,QN02,59608,MAPLE NORWAY,ACER PLATANOIDES,(40.670431 -73.770951)
346348,148-002 KING AV,148-002,KING AV,11435,412,Front,ACPL,3,Good,None,Good,None,Queens,1,1,1,1,412,11435,240,3001,QN61,57067,MAPLE NORWAY,ACER PLATANOIDES,(1 1)
121297,1993 E 2 ST,1993,E 2 ST,11223,215,Adjacent,ACSA2,22,Good,Yes,Good,None,Brooklyn,992501.145,158184.2829,-73.970287,40.600852,315,11223,41401,2000,BK25,25323,MAPLE SUGAR,ACER SACCHARUM,(40.600852 -73.970287)
120190,1914 HOMECREST AV,1914,HOMECREST AV,11229,215,Front,MA1,5,Good,None,Good,None,Brooklyn,995358.5214,158896.1186,-73.959996,40.602802,315,11229,556,3002,BK25,25836,MAGNOLIA OTHER,MAGNOLIA SPECIES,(40.602802 -73.959996)
62429,1069 SACKET AV,1069,SACKET AV,10461,111,Front,ACSA2,24,Excellent,Yes,Raised,None,Bronx,1025642.078,246996.5387,-73.850397,40.844527,211,10461,256,1003,BX37,86641,MAPLE SUGAR,ACER SACCHARUM,(40.844527 -73.850397)
285107,64-005 GRAND AV,64-005,GRAND AV,11378,405,Front,GIBI,12,Excellent,Yes,Raised,None,Queens,1011494.855,202618.5849,-73.901709,40.722776,405,11378,517,2004,QN30,73769,GINKGO,GINKGO BILOBA,(40.722776 -73.901709)
408902,144-014 NEWPORT AV,144-014,NEWPORT AV,11694,414,Front,PLAC,8,Good,None,Good,None,Queens,1022700.032,148238.3163,-73.861594,40.573472,414,11694,922,2002,QN10,49760,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.573472 -73.861594)
336711,212-014 15 AV,212-014,15 AV,11360,407,Front,QUPA,27,Good,None,Good,None,Queens,1044779.263,225598.9964,-73.781423,40.785686,407,11360,99704,1000,QN47,99081,OAK PIN,QUERCUS PALUSTRIS,(40.785686 -73.781423)
405127,223-039 113 AV,223-039,113 AV,11429,413,Front,ACPL,30,Excellent,Yes,Good,None,Queens,1058152.334,195851.1728,-73.733459,40.703934,413,11429,580,4006,QN34,65353,MAPLE NORWAY,ACER PLATANOIDES,(40.703934 -73.733459)
108697,1996 FULTON ST,1996,FULTON ST,11233,203,Front,TICO,4,Good,None,Good,Stakes / Wires,Brooklyn,1006943.214,186548.7414,-73.918184,40.678681,303,11233,301,3000,BK79,43655,LINDEN LITTLE LEAF,TILIA CORDATA,(40.678681 -73.918184)
301708,154-027 POWELL COVE BLVD,154-027,POWELL COVE BLVD,11357,407,Front,ACSA1,25,Good,Yes,Good,None,Queens,1038025.664,228846.0446,-73.805785,40.794642,407,11357,987,1001,QN49,93138,MAPLE SILVER,ACER SACCHARINUM,(40.794642 -73.805785)
89451,29 E 233 ST,29,E 233 ST,10470,112,Assigned,ACPL,22,Good,Yes,Raised,None,Bronx,1018602.21,265601.1451,-73.875746,40.895621,212,10470,44901,2005,BX62,81357,MAPLE NORWAY,ACER PLATANOIDES,(40.895621 -73.875746)
406484,198 B 122 ST,198,B 122 ST,11694,414,Side,PLAC,18,Good,Yes,Good,None,Queens,1053899.325,189834.1002,-73.74886,40.687453,414,11694,93402,2002,QN10,115604,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.687453 -73.74886)
111978,558 ST MARKS AV,558,ST MARKS AV,11216,208,Front,QUPA,13,Good,None,Good,None,Brooklyn,996490.1727,185523.7708,-73.955872,40.675888,308,11216,221,2002,BK61,29537,OAK PIN,QUERCUS PALUSTRIS,(40.675888 -73.955872)
405317,223-037 112 RD,223-037,112 RD,11429,413,Front,ACPL,13,Good,Yes,Good,None,Queens,1058151.335,196116.5801,-73.733459,40.704663,413,11429,580,4005,QN34,65363,MAPLE NORWAY,ACER PLATANOIDES,(40.704663 -73.733459)
156620,16 BRIDGEWATER ST,16,BRIDGEWATER ST,11222,201,Front,ACCA,4,Excellent,Yes,Good,None,Brooklyn,1002300.036,204185.4451,-73.934877,40.7271,301,11222,589,1001,BK76,66152,MAPLE HEDGE,ACER CAMPESTRE,(40.7271 -73.934877)
14878,2238 BROADWAY,2238,BROADWAY,10024,107,Front,PS,0,Planting Space,None,Good,None,Manhattan,989935.9502,225105.4351,-73.979468,40.784537,107,10024,167,4001,MN12,34552,PLANTING SITE,PLANTING SITE,(40.784537 -73.979468)
62186,2539 YATES AV,2539,YATES AV,10469,111,Front,GLTR,4,Excellent,None,Good,None,Bronx,1024403.226,253897.1037,-73.854833,40.863472,211,10469,326,2002,BX31,88078,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.863472 -73.854833)
